pathway,ligand,receptor,sender,receiver,COVID,Control,log2FC
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Fibroblast,0.0845053,0.13753082,-0.69612134
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Mast_cell,0.07419123,0.15368877,-1.0407323
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Myeloid,0.0790347,0.17413528,-1.1297722
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,NK_cell,0.10890275,0.22457825,-1.0374004
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Plasma_cell,0.0111642545,0.029886264,-1.3443176
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,T_cell,0.13845885,0.28278768,-1.0249724
TGFb_signaling,TGFB1,TGFBR2,T_cell,B_cell,0.28705052,0.36414415,-0.34214425
TGFb_signaling,TGFB1,TGFBR2,T_cell,Endothelial,0.4188378,0.40898675,0.03425475
TGFb_signaling,TGFB1,TGFBR2,T_cell,Epithelial,0.22247085,0.44727424,-1.0042949
TGFb_signaling,TGFB1,TGFBR2,T_cell,Fibroblast,0.2102805,0.22418682,-0.09196285
TGFb_signaling,TGFB1,TGFBR2,T_cell,Mast_cell,0.18461527,0.25052562,-0.43838993
TGFb_signaling,TGFB1,TGFBR2,T_cell,Myeloid,0.19666761,0.28385517,-0.527152
TGFb_signaling,TGFB1,TGFBR2,T_cell,NK_cell,0.2709904,0.36608145,-0.43254447
TGFb_signaling,TGFB1,TGFBR2,T_cell,Plasma_cell,0.027780801,0.048717126,-0.78863615
TGFb_signaling,TGFB1,TGFBR2,T_cell,T_cell,0.34453693,0.46096775,-0.4189522
TGFb_signaling,TGFB2,TGFBR1,B_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,B_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Endothelial,B_cell,0.012763358,0.006671788,0.84319764
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Endothelial,0.015705809,0.008012122,0.89041114
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Epithelial,0.00917875,0.0039628986,1.0363054
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Fibroblast,0.03002597,0.011883109,1.2679955
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Mast_cell,0.020053735,0.006402066,1.5080763
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Myeloid,0.033547062,0.014816104,1.1271688
TGFb_signaling,TGFB2,TGFBR1,Endothelial,NK_cell,0.02935843,0.024041353,0.2777847
TGFb_signaling,TGFB2,TGFBR1,Endothelial,Plasma_cell,0.004401261,0.0037462562,0.18650632
TGFb_signaling,TGFB2,TGFBR1,Endothelial,T_cell,0.01622288,0.010262904,0.6127475
TGFb_signaling,TGFB2,TGFBR1,Epithelial,B_cell,0.015173144,0.0054115504,1.3348548
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Endothelial,0.018671146,0.006498707,1.3913672
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Epithelial,0.010911744,0.0032143444,1.4990045
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Fibroblast,0.035695024,0.009638501,1.7862893
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Mast_cell,0.02383998,0.005192776,2.0040057
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Myeloid,0.039880916,0.012017482,1.6509771
TGFb_signaling,TGFB2,TGFBR1,Epithelial,NK_cell,0.034901448,0.019500168,0.8084062
TGFb_signaling,TGFB2,TGFBR1,Epithelial,Plasma_cell,0.0052322415,0.0030386236,0.6258875
TGFb_signaling,TGFB2,TGFBR1,Epithelial,T_cell,0.01928584,0.008324337,1.1214001
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,B_cell,0.001710877,0.0037940082,-0.82247263
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Endothelial,0.002105301,0.0045562075,-0.83936745
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Epithelial,0.0012303747,0.0022535592,-0.5447327
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Fibroblast,0.0040248614,0.0067575,-0.62650806
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Mast_cell,0.002688123,0.0036406266,-0.33143288
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Myeloid,0.0044968496,0.00842539,-0.7779473
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,NK_cell,0.00393538,0.01367146,-1.5717794
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,Plasma_cell,0.00058997143,0.0021303622,-0.9773288
TGFb_signaling,TGFB2,TGFBR1,Fibroblast,T_cell,0.0021746121,0.005836147,-1.106603
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Mast_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Myeloid,B_cell,0.00081892696,0.00044671775,0.33030418
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Endothelial,0.0010077215,0.00053646136,0.3859476
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Epithelial,0.0005889301,0.00026534073,0.32852975
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Fibroblast,0.0019265367,0.000795648,0.70468974
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Mast_cell,0.0012866945,0.00042865815,0.67860293
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Myeloid,0.0021524583,0.0009920304,0.66223764
TGFb_signaling,TGFB2,TGFBR1,Myeloid,NK_cell,0.0018837057,0.0016097182,0.14403005
TGFb_signaling,TGFB2,TGFBR1,Myeloid,Plasma_cell,0.00028239522,0.00025083515,0.03594935
TGFb_signaling,TGFB2,TGFBR1,Myeloid,T_cell,0.001040898,0.00068716524,0.27460265
TGFb_signaling,TGFB2,TGFBR1,NK_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,NK_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,Plasma_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR1,T_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,B_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Endothelial,B_cell,0.06942987,0.040760033,0.7540646
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Endothelial,0.1013057,0.045779433,1.1289403
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Epithelial,0.05380977,0.0500651,0.102095366
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Fibroblast,0.050861247,0.025094079,0.99093443
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Mast_cell,0.044653513,0.028042283,0.6525709
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Myeloid,0.047568657,0.031772982,0.56751865
TGFb_signaling,TGFB2,TGFBR2,Endothelial,NK_cell,0.06554536,0.040976882,0.6647431
TGFb_signaling,TGFB2,TGFBR2,Endothelial,Plasma_cell,0.0067194356,0.0054530925,0.25850463
TGFb_signaling,TGFB2,TGFBR2,Endothelial,T_cell,0.083334304,0.051597863,0.6811155
TGFb_signaling,TGFB2,TGFBR2,Epithelial,B_cell,0.082538575,0.03306085,1.2943282
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Endothelial,0.12043272,0.03713213,1.6710783
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Epithelial,0.06396932,0.040608272,0.64288837
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Fibroblast,0.060464107,0.020354044,1.5252348
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Mast_cell,0.05308432,0.02274536,1.1875647
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Myeloid,0.05654986,0.025771366,1.1041216
TGFb_signaling,TGFB2,TGFBR2,Epithelial,NK_cell,0.077920645,0.033236735,1.2048578
TGFb_signaling,TGFB2,TGFBR2,Epithelial,Plasma_cell,0.007988099,0.004423055,0.7289102
TGFb_signaling,TGFB2,TGFBR2,Epithelial,T_cell,0.09906824,0.041851513,1.2235662
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,B_cell,0.009306796,0.023178777,-1.2301453
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Endothelial,0.013579624,0.026033131,-0.8907751
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Epithelial,0.0072129844,0.028470237,-1.8432802
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Fibroblast,0.006817747,0.014270107,-0.96588534
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Mast_cell,0.0059856246,0.015946645,-1.2785386
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Myeloid,0.006376388,0.018068163,-1.3701794
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,NK_cell,0.0087860925,0.023302091,-1.3122756
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,Plasma_cell,0.00090071344,0.0031009791,-1.1094275
TGFb_signaling,TGFB2,TGFBR2,Fibroblast,T_cell,0.01117063,0.029341865,-1.3179058
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Mast_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Myeloid,B_cell,0.004454783,0.002729138,0.54867965
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Endothelial,0.006500011,0.003065218,0.88356006
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Epithelial,0.0034525609,0.0033521699,0.032900456
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Fibroblast,0.003263377,0.0016802048,0.66965336
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Mast_cell,0.0028650742,0.0018776053,0.42562735
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Myeloid,0.0030521164,0.002127399,0.37371242
TGFb_signaling,TGFB2,TGFBR2,Myeloid,NK_cell,0.0042055435,0.0027436572,0.47560045
TGFb_signaling,TGFB2,TGFBR2,Myeloid,Plasma_cell,0.00043113474,0.00036511847,0.06813321
TGFb_signaling,TGFB2,TGFBR2,Myeloid,T_cell,0.005346924,0.0034547981,0.51069754
TGFb_signaling,TGFB2,TGFBR2,NK_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,NK_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,Plasma_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,B_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Endothelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Epithelial,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Fibroblast,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Mast_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Myeloid,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,NK_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,Plasma_cell,0.0,0.0,0.0
TGFb_signaling,TGFB2,TGFBR2,T_cell,T_cell,0.0,0.0,0.0
